                                                   
{'loss': 186.0, 'grad_norm': 68.0, 'learning_rate': 5e-05, 'epoch': 0.06, 'num_input_tokens_seen': 131072, 'train_runtime': 15.5876, 'train_tokens_per_second': 8408.71}
{'loss': 129.625, 'grad_norm': 27.25, 'learning_rate': 4.33e-05, 'epoch': 7.11, 'num_input_tokens_seen': 16891904, 'train_runtime': 1286.8011, 'train_tokens_per_second': 13127.051}
{'loss': 128.8438, 'grad_norm': 28.5, 'learning_rate': 4.325e-05, 'epoch': 7.17, 'num_input_tokens_seen': 17022976, 'train_runtime': 1296.6344, 'train_tokens_per_second': 13128.586}
{'loss': 129.0625, 'grad_norm': 27.75, 'learning_rate': 4.32e-05, 'epoch': 7.22, 'num_input_tokens_seen': 17154048, 'train_runtime': 1306.46, 'train_tokens_per_second': 13130.175}
{'loss': 128.2188, 'grad_norm': 28.25, 'learning_rate': 4.315e-05, 'epoch': 7.28, 'num_input_tokens_seen': 17285120, 'train_runtime': 1316.3958, 'train_tokens_per_second': 13130.64}
{'loss': 128.6875, 'grad_norm': 26.375, 'learning_rate': 4.3100000000000004e-05, 'epoch': 7.33, 'num_input_tokens_seen': 17416192, 'train_runtime': 1326.2289, 'train_tokens_per_second': 13132.116}
{'loss': 128.0312, 'grad_norm': 26.875, 'learning_rate': 4.305e-05, 'epoch': 7.39, 'num_input_tokens_seen': 17547264, 'train_runtime': 1336.0552, 'train_tokens_per_second': 13133.637}
{'loss': 127.9062, 'grad_norm': 27.875, 'learning_rate': 4.3e-05, 'epoch': 7.44, 'num_input_tokens_seen': 17678336, 'train_runtime': 1345.8877, 'train_tokens_per_second': 13135.075}
{'loss': 127.7812, 'grad_norm': 27.125, 'learning_rate': 4.295e-05, 'epoch': 7.5, 'num_input_tokens_seen': 17809408, 'train_runtime': 1355.7188, 'train_tokens_per_second': 13136.506}
{'loss': 127.75, 'grad_norm': 27.5, 'learning_rate': 4.29e-05, 'epoch': 7.55, 'num_input_tokens_seen': 17940480, 'train_runtime': 1365.5492, 'train_tokens_per_second': 13137.923}
{'loss': 128.1562, 'grad_norm': 26.0, 'learning_rate': 4.285e-05, 'epoch': 7.61, 'num_input_tokens_seen': 18071552, 'train_runtime': 1375.3758, 'train_tokens_per_second': 13139.355}
{'loss': 127.6562, 'grad_norm': 26.875, 'learning_rate': 4.2800000000000004e-05, 'epoch': 7.66, 'num_input_tokens_seen': 18202624, 'train_runtime': 1385.209, 'train_tokens_per_second': 13140.706}
{'loss': 127.5312, 'grad_norm': 26.625, 'learning_rate': 4.275e-05, 'epoch': 7.72, 'num_input_tokens_seen': 18333696, 'train_runtime': 1395.0929, 'train_tokens_per_second': 13141.56}
{'loss': 126.2812, 'grad_norm': 26.75, 'learning_rate': 4.27e-05, 'epoch': 7.77, 'num_input_tokens_seen': 18464768, 'train_runtime': 1404.9661, 'train_tokens_per_second': 13142.501}
{'loss': 127.2188, 'grad_norm': 27.0, 'learning_rate': 4.265e-05, 'epoch': 7.83, 'num_input_tokens_seen': 18595840, 'train_runtime': 1414.8491, 'train_tokens_per_second': 13143.338}
{'loss': 126.1875, 'grad_norm': 27.375, 'learning_rate': 4.26e-05, 'epoch': 7.88, 'num_input_tokens_seen': 18726912, 'train_runtime': 1424.7235, 'train_tokens_per_second': 13144.243}
{'loss': 127.1562, 'grad_norm': 25.25, 'learning_rate': 4.2550000000000004e-05, 'epoch': 7.94, 'num_input_tokens_seen': 18857984, 'train_runtime': 1434.5545, 'train_tokens_per_second': 13145.533}
{'loss': 126.2188, 'grad_norm': 26.625, 'learning_rate': 4.25e-05, 'epoch': 7.99, 'num_input_tokens_seen': 18989056, 'train_runtime': 1444.3787, 'train_tokens_per_second': 13146.868}
{'loss': 15.8125, 'grad_norm': 3.546875, 'learning_rate': 4.245e-05, 'epoch': 8.0, 'num_input_tokens_seen': 19005440, 'train_runtime': 1445.6096, 'train_tokens_per_second': 13147.007}
{'loss': 125.8438, 'grad_norm': 26.5, 'learning_rate': 4.24e-05, 'epoch': 8.06, 'num_input_tokens_seen': 19136512, 'train_runtime': 1455.4505, 'train_tokens_per_second': 13148.171}
{'loss': 126.4062, 'grad_norm': 25.625, 'learning_rate': 4.235e-05, 'epoch': 8.11, 'num_input_tokens_seen': 19267584, 'train_runtime': 1465.2851, 'train_tokens_per_second': 13149.376}
{'loss': 125.8438, 'grad_norm': 25.875, 'learning_rate': 4.23e-05, 'epoch': 8.17, 'num_input_tokens_seen': 19398656, 'train_runtime': 1475.1133, 'train_tokens_per_second': 13150.621}
{'loss': 126.0625, 'grad_norm': 25.625, 'learning_rate': 4.2250000000000004e-05, 'epoch': 8.22, 'num_input_tokens_seen': 19529728, 'train_runtime': 1484.9419, 'train_tokens_per_second': 13151.847}
{'loss': 125.625, 'grad_norm': 26.125, 'learning_rate': 4.22e-05, 'epoch': 8.28, 'num_input_tokens_seen': 19660800, 'train_runtime': 1494.775, 'train_tokens_per_second': 13153.017}
{'loss': 125.5312, 'grad_norm': 25.625, 'learning_rate': 4.215e-05, 'epoch': 8.33, 'num_input_tokens_seen': 19791872, 'train_runtime': 1504.6035, 'train_tokens_per_second': 13154.211}
{'loss': 124.9375, 'grad_norm': 26.625, 'learning_rate': 4.21e-05, 'epoch': 8.39, 'num_input_tokens_seen': 19922944, 'train_runtime': 1514.4321, 'train_tokens_per_second': 13155.39}
{'loss': 125.3438, 'grad_norm': 25.25, 'learning_rate': 4.205e-05, 'epoch': 8.44, 'num_input_tokens_seen': 20054016, 'train_runtime': 1524.2614, 'train_tokens_per_second': 13156.547}
{'loss': 125.7188, 'grad_norm': 24.625, 'learning_rate': 4.2e-05, 'epoch': 8.5, 'num_input_tokens_seen': 20185088, 'train_runtime': 1534.0925, 'train_tokens_per_second': 13157.674}
{'loss': 124.8438, 'grad_norm': 24.75, 'learning_rate': 4.195e-05, 'epoch': 8.55, 'num_input_tokens_seen': 20316160, 'train_runtime': 1543.9293, 'train_tokens_per_second': 13158.737}
{'loss': 124.5, 'grad_norm': 25.25, 'learning_rate': 4.19e-05, 'epoch': 8.61, 'num_input_tokens_seen': 20447232, 'train_runtime': 1553.7652, 'train_tokens_per_second': 13159.796}
{'loss': 124.5625, 'grad_norm': 25.0, 'learning_rate': 4.185e-05, 'epoch': 8.66, 'num_input_tokens_seen': 20578304, 'train_runtime': 1563.5993, 'train_tokens_per_second': 13160.855}
{'loss': 124.5, 'grad_norm': 25.0, 'learning_rate': 4.18e-05, 'epoch': 8.72, 'num_input_tokens_seen': 20709376, 'train_runtime': 1573.4365, 'train_tokens_per_second': 13161.876}
{'loss': 123.875, 'grad_norm': 25.75, 'learning_rate': 4.175e-05, 'epoch': 8.77, 'num_input_tokens_seen': 20840448, 'train_runtime': 1583.2722, 'train_tokens_per_second': 13162.897}
{'loss': 124.875, 'grad_norm': 24.5, 'learning_rate': 4.17e-05, 'epoch': 8.83, 'num_input_tokens_seen': 20971520, 'train_runtime': 1593.1087, 'train_tokens_per_second': 13163.898}
{'loss': 123.625, 'grad_norm': 25.5, 'learning_rate': 4.165e-05, 'epoch': 8.88, 'num_input_tokens_seen': 21102592, 'train_runtime': 1602.9454, 'train_tokens_per_second': 13164.885}
{'loss': 122.9062, 'grad_norm': 25.125, 'learning_rate': 4.16e-05, 'epoch': 8.94, 'num_input_tokens_seen': 21233664, 'train_runtime': 1612.7821, 'train_tokens_per_second': 13165.86}
{'loss': 123.0312, 'grad_norm': 25.375, 'learning_rate': 4.155e-05, 'epoch': 8.99, 'num_input_tokens_seen': 21364736, 'train_runtime': 1622.6203, 'train_tokens_per_second': 13166.812}
{'loss': 15.3438, 'grad_norm': 3.703125, 'learning_rate': 4.15e-05, 'epoch': 9.0, 'num_input_tokens_seen': 21381120, 'train_runtime': 1623.8533, 'train_tokens_per_second': 13166.903}
{'loss': 124.0625, 'grad_norm': 31.5, 'learning_rate': 4.145e-05, 'epoch': 9.06, 'num_input_tokens_seen': 21512192, 'train_runtime': 1633.7009, 'train_tokens_per_second': 13167.766}
{'loss': 122.375, 'grad_norm': 27.0, 'learning_rate': 4.14e-05, 'epoch': 9.11, 'num_input_tokens_seen': 21643264, 'train_runtime': 1643.5401, 'train_tokens_per_second': 13168.686}
{'loss': 122.625, 'grad_norm': 31.875, 'learning_rate': 4.135e-05, 'epoch': 9.17, 'num_input_tokens_seen': 21774336, 'train_runtime': 1653.3766, 'train_tokens_per_second': 13169.616}
{'loss': 123.25, 'grad_norm': 27.875, 'learning_rate': 4.13e-05, 'epoch': 9.22, 'num_input_tokens_seen': 21905408, 'train_runtime': 1663.2092, 'train_tokens_per_second': 13170.567}
{'loss': 122.75, 'grad_norm': 27.375, 'learning_rate': 4.125e-05, 'epoch': 9.28, 'num_input_tokens_seen': 22036480, 'train_runtime': 1673.0416, 'train_tokens_per_second': 13171.507}
{'loss': 123.0625, 'grad_norm': 29.625, 'learning_rate': 4.12e-05, 'epoch': 9.33, 'num_input_tokens_seen': 22167552, 'train_runtime': 1682.9218, 'train_tokens_per_second': 13172.063}
{'loss': 123.0938, 'grad_norm': 24.375, 'learning_rate': 4.115e-05, 'epoch': 9.39, 'num_input_tokens_seen': 22298624, 'train_runtime': 1692.7587, 'train_tokens_per_second': 13172.949}
{'loss': 122.25, 'grad_norm': 27.875, 'learning_rate': 4.11e-05, 'epoch': 9.44, 'num_input_tokens_seen': 22429696, 'train_runtime': 1702.5914, 'train_tokens_per_second': 13173.857}
{'loss': 122.4688, 'grad_norm': 24.875, 'learning_rate': 4.105e-05, 'epoch': 9.5, 'num_input_tokens_seen': 22560768, 'train_runtime': 1712.427, 'train_tokens_per_second': 13174.733}
{'loss': 122.0938, 'grad_norm': 25.875, 'learning_rate': 4.1e-05, 'epoch': 9.55, 'num_input_tokens_seen': 22691840, 'train_runtime': 1722.2585, 'train_tokens_per_second': 13175.63}
{'loss': 122.6562, 'grad_norm': 24.5, 'learning_rate': 4.095e-05, 'epoch': 9.61, 'num_input_tokens_seen': 22822912, 'train_runtime': 1732.1414, 'train_tokens_per_second': 13176.125}
{'loss': 122.5312, 'grad_norm': 24.25, 'learning_rate': 4.09e-05, 'epoch': 9.66, 'num_input_tokens_seen': 22953984, 'train_runtime': 1742.0299, 'train_tokens_per_second': 13176.573}
{'loss': 121.75, 'grad_norm': 25.25, 'learning_rate': 4.085e-05, 'epoch': 9.72, 'num_input_tokens_seen': 23085056, 'train_runtime': 1751.9091, 'train_tokens_per_second': 13177.085}
{'loss': 121.625, 'grad_norm': 24.125, 'learning_rate': 4.08e-05, 'epoch': 9.77, 'num_input_tokens_seen': 23216128, 'train_runtime': 1761.787, 'train_tokens_per_second': 13177.602}
{'loss': 122.0625, 'grad_norm': 26.5, 'learning_rate': 4.075e-05, 'epoch': 9.83, 'num_input_tokens_seen': 23347200, 'train_runtime': 1771.8025, 'train_tokens_per_second': 13177.089}
{'loss': 121.2812, 'grad_norm': 24.625, 'learning_rate': 4.07e-05, 'epoch': 9.88, 'num_input_tokens_seen': 23478272, 'train_runtime': 1781.6841, 'train_tokens_per_second': 13177.573}
{'loss': 121.5, 'grad_norm': 24.375, 'learning_rate': 4.065e-05, 'epoch': 9.94, 'num_input_tokens_seen': 23609344, 'train_runtime': 1791.5734, 'train_tokens_per_second': 13177.995}
{'loss': 121.9375, 'grad_norm': 25.25, 'learning_rate': 4.0600000000000004e-05, 'epoch': 9.99, 'num_input_tokens_seen': 23740416, 'train_runtime': 1801.4542, 'train_tokens_per_second': 13178.473}
{'loss': 15.25, 'grad_norm': 3.421875, 'learning_rate': 4.055e-05, 'epoch': 10.0, 'num_input_tokens_seen': 23756800, 'train_runtime': 1802.6906, 'train_tokens_per_second': 13178.523}
{'loss': 121.9688, 'grad_norm': 28.625, 'learning_rate': 4.05e-05, 'epoch': 10.06, 'num_input_tokens_seen': 23887872, 'train_runtime': 1812.5832, 'train_tokens_per_second': 13178.911}
{'loss': 121.0312, 'grad_norm': 25.875, 'learning_rate': 4.045000000000001e-05, 'epoch': 10.11, 'num_input_tokens_seen': 24018944, 'train_runtime': 1822.4671, 'train_tokens_per_second': 13179.357}
{'loss': 120.5, 'grad_norm': 25.75, 'learning_rate': 4.0400000000000006e-05, 'epoch': 10.17, 'num_input_tokens_seen': 24150016, 'train_runtime': 1832.3423, 'train_tokens_per_second': 13179.861}
{'loss': 120.6562, 'grad_norm': 25.625, 'learning_rate': 4.0350000000000005e-05, 'epoch': 10.22, 'num_input_tokens_seen': 24281088, 'train_runtime': 1842.22, 'train_tokens_per_second': 13180.341}
{'loss': 121.4688, 'grad_norm': 23.625, 'learning_rate': 4.0300000000000004e-05, 'epoch': 10.28, 'num_input_tokens_seen': 24412160, 'train_runtime': 1852.0981, 'train_tokens_per_second': 13180.814}
{'loss': 120.3125, 'grad_norm': 26.5, 'learning_rate': 4.025e-05, 'epoch': 10.33, 'num_input_tokens_seen': 24543232, 'train_runtime': 1861.933, 'train_tokens_per_second': 13181.587}
{'loss': 120.7188, 'grad_norm': 23.25, 'learning_rate': 4.02e-05, 'epoch': 10.39, 'num_input_tokens_seen': 24674304, 'train_runtime': 1871.769, 'train_tokens_per_second': 13182.344}
{'loss': 121.25, 'grad_norm': 24.875, 'learning_rate': 4.015000000000001e-05, 'epoch': 10.44, 'num_input_tokens_seen': 24805376, 'train_runtime': 1881.6067, 'train_tokens_per_second': 13183.082}
{'loss': 119.5312, 'grad_norm': 23.625, 'learning_rate': 4.0100000000000006e-05, 'epoch': 10.5, 'num_input_tokens_seen': 24936448, 'train_runtime': 1891.4422, 'train_tokens_per_second': 13183.828}
{'loss': 120.2188, 'grad_norm': 23.375, 'learning_rate': 4.0050000000000004e-05, 'epoch': 10.55, 'num_input_tokens_seen': 25067520, 'train_runtime': 1901.2769, 'train_tokens_per_second': 13184.571}
{'loss': 119.8438, 'grad_norm': 24.75, 'learning_rate': 4e-05, 'epoch': 10.61, 'num_input_tokens_seen': 25198592, 'train_runtime': 1920.591, 'train_tokens_per_second': 13120.228}
{'loss': 119.8438, 'grad_norm': 23.0, 'learning_rate': 3.995e-05, 'epoch': 10.66, 'num_input_tokens_seen': 25329664, 'train_runtime': 1930.4688, 'train_tokens_per_second': 13120.991}
{'loss': 120.4375, 'grad_norm': 23.125, 'learning_rate': 3.99e-05, 'epoch': 10.72, 'num_input_tokens_seen': 25460736, 'train_runtime': 1940.341, 'train_tokens_per_second': 13121.785}
{'loss': 120.1875, 'grad_norm': 23.625, 'learning_rate': 3.9850000000000006e-05, 'epoch': 10.77, 'num_input_tokens_seen': 25591808, 'train_runtime': 1950.2206, 'train_tokens_per_second': 13122.519}
{'loss': 119.5938, 'grad_norm': 22.875, 'learning_rate': 3.9800000000000005e-05, 'epoch': 10.83, 'num_input_tokens_seen': 25722880, 'train_runtime': 1960.1043, 'train_tokens_per_second': 13123.22}
{'loss': 119.9062, 'grad_norm': 23.875, 'learning_rate': 3.9750000000000004e-05, 'epoch': 10.88, 'num_input_tokens_seen': 25853952, 'train_runtime': 1969.981, 'train_tokens_per_second': 13123.96}
{'loss': 118.625, 'grad_norm': 24.125, 'learning_rate': 3.97e-05, 'epoch': 10.94, 'num_input_tokens_seen': 25985024, 'train_runtime': 1979.8201, 'train_tokens_per_second': 13124.942}
{'loss': 119.875, 'grad_norm': 24.25, 'learning_rate': 3.965e-05, 'epoch': 10.99, 'num_input_tokens_seen': 26116096, 'train_runtime': 1989.6569, 'train_tokens_per_second': 13125.929}
{'loss': 14.75, 'grad_norm': 3.59375, 'learning_rate': 3.960000000000001e-05, 'epoch': 11.0, 'num_input_tokens_seen': 26132480, 'train_runtime': 1990.8882, 'train_tokens_per_second': 13126.041}
{'loss': 118.6875, 'grad_norm': 23.125, 'learning_rate': 3.9550000000000006e-05, 'epoch': 11.06, 'num_input_tokens_seen': 26263552, 'train_runtime': 2000.744, 'train_tokens_per_second': 13126.893}
{'loss': 118.8438, 'grad_norm': 25.25, 'learning_rate': 3.9500000000000005e-05, 'epoch': 11.11, 'num_input_tokens_seen': 26394624, 'train_runtime': 2010.576, 'train_tokens_per_second': 13127.892}
{'loss': 118.7188, 'grad_norm': 22.875, 'learning_rate': 3.9450000000000003e-05, 'epoch': 11.17, 'num_input_tokens_seen': 26525696, 'train_runtime': 2020.4111, 'train_tokens_per_second': 13128.861}
{'loss': 118.0312, 'grad_norm': 23.75, 'learning_rate': 3.94e-05, 'epoch': 11.22, 'num_input_tokens_seen': 26656768, 'train_runtime': 2030.2498, 'train_tokens_per_second': 13129.797}
{'loss': 118.7188, 'grad_norm': 22.5, 'learning_rate': 3.935e-05, 'epoch': 11.28, 'num_input_tokens_seen': 26787840, 'train_runtime': 2040.1378, 'train_tokens_per_second': 13130.407}
{'loss': 118.0625, 'grad_norm': 22.75, 'learning_rate': 3.9300000000000007e-05, 'epoch': 11.33, 'num_input_tokens_seen': 26918912, 'train_runtime': 2050.0268, 'train_tokens_per_second': 13131.005}
{'loss': 118.7812, 'grad_norm': 23.125, 'learning_rate': 3.9250000000000005e-05, 'epoch': 11.39, 'num_input_tokens_seen': 27049984, 'train_runtime': 2059.8607, 'train_tokens_per_second': 13131.948}
{'loss': 119.0312, 'grad_norm': 22.0, 'learning_rate': 3.9200000000000004e-05, 'epoch': 11.44, 'num_input_tokens_seen': 27181056, 'train_runtime': 2069.6992, 'train_tokens_per_second': 13132.853}
{'loss': 117.5312, 'grad_norm': 23.125, 'learning_rate': 3.915e-05, 'epoch': 11.5, 'num_input_tokens_seen': 27312128, 'train_runtime': 2079.54, 'train_tokens_per_second': 13133.736}
{'loss': 119.2812, 'grad_norm': 21.0, 'learning_rate': 3.91e-05, 'epoch': 11.55, 'num_input_tokens_seen': 27443200, 'train_runtime': 2089.3771, 'train_tokens_per_second': 13134.632}
{'loss': 118.8438, 'grad_norm': 21.375, 'learning_rate': 3.905e-05, 'epoch': 11.61, 'num_input_tokens_seen': 27574272, 'train_runtime': 2099.2143, 'train_tokens_per_second': 13135.521}
{'loss': 118.625, 'grad_norm': 22.75, 'learning_rate': 3.9000000000000006e-05, 'epoch': 11.66, 'num_input_tokens_seen': 27705344, 'train_runtime': 2109.0519, 'train_tokens_per_second': 13136.398}
{'loss': 118.25, 'grad_norm': 22.75, 'learning_rate': 3.8950000000000005e-05, 'epoch': 11.72, 'num_input_tokens_seen': 27836416, 'train_runtime': 2118.8885, 'train_tokens_per_second': 13137.273}
{'loss': 117.9688, 'grad_norm': 22.5, 'learning_rate': 3.8900000000000004e-05, 'epoch': 11.77, 'num_input_tokens_seen': 27967488, 'train_runtime': 2128.726, 'train_tokens_per_second': 13138.134}
{'loss': 117.75, 'grad_norm': 23.0, 'learning_rate': 3.885e-05, 'epoch': 11.83, 'num_input_tokens_seen': 28098560, 'train_runtime': 2138.5634, 'train_tokens_per_second': 13138.989}
{'loss': 117.6875, 'grad_norm': 22.125, 'learning_rate': 3.88e-05, 'epoch': 11.88, 'num_input_tokens_seen': 28229632, 'train_runtime': 2148.4017, 'train_tokens_per_second': 13139.83}
{'loss': 118.375, 'grad_norm': 22.25, 'learning_rate': 3.875e-05, 'epoch': 11.94, 'num_input_tokens_seen': 28360704, 'train_runtime': 2158.2387, 'train_tokens_per_second': 13140.671}
{'loss': 118.6875, 'grad_norm': 21.75, 'learning_rate': 3.8700000000000006e-05, 'epoch': 11.99, 'num_input_tokens_seen': 28491776, 'train_runtime': 2168.0738, 'train_tokens_per_second': 13141.516}
{'loss': 14.8125, 'grad_norm': 3.171875, 'learning_rate': 3.8650000000000004e-05, 'epoch': 12.0, 'num_input_tokens_seen': 28508160, 'train_runtime': 2169.3069, 'train_tokens_per_second': 13141.599}
{'loss': 117.875, 'grad_norm': 24.125, 'learning_rate': 3.86e-05, 'epoch': 12.06, 'num_input_tokens_seen': 28639232, 'train_runtime': 2179.1508, 'train_tokens_per_second': 13142.382}
{'loss': 117.1562, 'grad_norm': 23.0, 'learning_rate': 3.855e-05, 'epoch': 12.11, 'num_input_tokens_seen': 28770304, 'train_runtime': 2188.9834, 'train_tokens_per_second': 13143.226}
{'loss': 117.375, 'grad_norm': 22.5, 'learning_rate': 3.85e-05, 'epoch': 12.17, 'num_input_tokens_seen': 28901376, 'train_runtime': 2198.8127, 'train_tokens_per_second': 13144.082}
{'loss': 117.25, 'grad_norm': 22.375, 'learning_rate': 3.845e-05, 'epoch': 12.22, 'num_input_tokens_seen': 29032448, 'train_runtime': 2208.6463, 'train_tokens_per_second': 13144.906}
{'loss': 116.5938, 'grad_norm': 22.75, 'learning_rate': 3.8400000000000005e-05, 'epoch': 12.28, 'num_input_tokens_seen': 29163520, 'train_runtime': 2218.5231, 'train_tokens_per_second': 13145.466}
{'loss': 116.4688, 'grad_norm': 22.0, 'learning_rate': 3.8350000000000004e-05, 'epoch': 12.33, 'num_input_tokens_seen': 29294592, 'train_runtime': 2228.5515, 'train_tokens_per_second': 13145.127}
{'loss': 116.5312, 'grad_norm': 23.0, 'learning_rate': 3.83e-05, 'epoch': 12.39, 'num_input_tokens_seen': 29425664, 'train_runtime': 2238.4278, 'train_tokens_per_second': 13145.684}
{'loss': 117.8125, 'grad_norm': 21.625, 'learning_rate': 3.825e-05, 'epoch': 12.44, 'num_input_tokens_seen': 29556736, 'train_runtime': 2248.303, 'train_tokens_per_second': 13146.242}
{'loss': 117.1875, 'grad_norm': 22.5, 'learning_rate': 3.82e-05, 'epoch': 12.5, 'num_input_tokens_seen': 29687808, 'train_runtime': 2258.1822, 'train_tokens_per_second': 13146.773}
{'loss': 117.1875, 'grad_norm': 20.125, 'learning_rate': 3.8150000000000006e-05, 'epoch': 12.55, 'num_input_tokens_seen': 29818880, 'train_runtime': 2268.0179, 'train_tokens_per_second': 13147.55}
{'loss': 116.1875, 'grad_norm': 21.875, 'learning_rate': 3.8100000000000005e-05, 'epoch': 12.61, 'num_input_tokens_seen': 29949952, 'train_runtime': 2277.9056, 'train_tokens_per_second': 13148.021}
{'loss': 116.7812, 'grad_norm': 21.625, 'learning_rate': 3.805e-05, 'epoch': 12.66, 'num_input_tokens_seen': 30081024, 'train_runtime': 2287.7882, 'train_tokens_per_second': 13148.518}
{'loss': 116.2812, 'grad_norm': 20.5, 'learning_rate': 3.8e-05, 'epoch': 12.72, 'num_input_tokens_seen': 30212096, 'train_runtime': 2297.6605, 'train_tokens_per_second': 13149.069}
{'loss': 116.5938, 'grad_norm': 21.125, 'learning_rate': 3.795e-05, 'epoch': 12.77, 'num_input_tokens_seen': 30343168, 'train_runtime': 2307.4935, 'train_tokens_per_second': 13149.839}
{'loss': 116.3125, 'grad_norm': 20.25, 'learning_rate': 3.79e-05, 'epoch': 12.83, 'num_input_tokens_seen': 30474240, 'train_runtime': 2317.3266, 'train_tokens_per_second': 13150.602}
{'loss': 116.125, 'grad_norm': 20.625, 'learning_rate': 3.7850000000000005e-05, 'epoch': 12.88, 'num_input_tokens_seen': 30605312, 'train_runtime': 2327.1592, 'train_tokens_per_second': 13151.362}
{'loss': 116.1562, 'grad_norm': 20.75, 'learning_rate': 3.7800000000000004e-05, 'epoch': 12.94, 'num_input_tokens_seen': 30736384, 'train_runtime': 2336.9935, 'train_tokens_per_second': 13152.105}
{'loss': 115.6875, 'grad_norm': 21.25, 'learning_rate': 3.775e-05, 'epoch': 12.99, 'num_input_tokens_seen': 30867456, 'train_runtime': 2346.8936, 'train_tokens_per_second': 13152.474}
{'loss': 14.6875, 'grad_norm': 3.0625, 'learning_rate': 3.77e-05, 'epoch': 13.0, 'num_input_tokens_seen': 30883840, 'train_runtime': 2348.131, 'train_tokens_per_second': 13152.52}
{'loss': 114.9062, 'grad_norm': 23.625, 'learning_rate': 3.765e-05, 'epoch': 13.06, 'num_input_tokens_seen': 31014912, 'train_runtime': 2358.027, 'train_tokens_per_second': 13152.908}
{'loss': 115.7812, 'grad_norm': 20.5, 'learning_rate': 3.76e-05, 'epoch': 13.11, 'num_input_tokens_seen': 31145984, 'train_runtime': 2367.9064, 'train_tokens_per_second': 13153.385}
{'loss': 115.9375, 'grad_norm': 23.5, 'learning_rate': 3.7550000000000005e-05, 'epoch': 13.17, 'num_input_tokens_seen': 31277056, 'train_runtime': 2377.788, 'train_tokens_per_second': 13153.846}
{'loss': 114.8438, 'grad_norm': 22.5, 'learning_rate': 3.7500000000000003e-05, 'epoch': 13.22, 'num_input_tokens_seen': 31408128, 'train_runtime': 2387.6704, 'train_tokens_per_second': 13154.298}
{'loss': 116.0312, 'grad_norm': 23.375, 'learning_rate': 3.745e-05, 'epoch': 13.28, 'num_input_tokens_seen': 31539200, 'train_runtime': 2397.5516, 'train_tokens_per_second': 13154.754}
{'loss': 115.625, 'grad_norm': 24.5, 'learning_rate': 3.74e-05, 'epoch': 13.33, 'num_input_tokens_seen': 31670272, 'train_runtime': 2407.4256, 'train_tokens_per_second': 13155.244}
{'loss': 115.5938, 'grad_norm': 22.625, 'learning_rate': 3.735e-05, 'epoch': 13.39, 'num_input_tokens_seen': 31801344, 'train_runtime': 2417.3002, 'train_tokens_per_second': 13155.728}
{'loss': 115.0, 'grad_norm': 24.625, 'learning_rate': 3.73e-05, 'epoch': 13.44, 'num_input_tokens_seen': 31932416, 'train_runtime': 2427.1774, 'train_tokens_per_second': 13156.194}
{'loss': 116.25, 'grad_norm': 20.75, 'learning_rate': 3.7250000000000004e-05, 'epoch': 13.5, 'num_input_tokens_seen': 32063488, 'train_runtime': 2437.0553, 'train_tokens_per_second': 13156.652}
{'loss': 114.5625, 'grad_norm': 22.25, 'learning_rate': 3.72e-05, 'epoch': 13.55, 'num_input_tokens_seen': 32194560, 'train_runtime': 2446.937, 'train_tokens_per_second': 13157.086}
{'loss': 116.0, 'grad_norm': 19.0, 'learning_rate': 3.715e-05, 'epoch': 13.61, 'num_input_tokens_seen': 32325632, 'train_runtime': 2456.825, 'train_tokens_per_second': 13157.483}
{'loss': 114.25, 'grad_norm': 20.5, 'learning_rate': 3.71e-05, 'epoch': 13.66, 'num_input_tokens_seen': 32456704, 'train_runtime': 2466.7183, 'train_tokens_per_second': 13157.848}
{'loss': 116.0625, 'grad_norm': 20.125, 'learning_rate': 3.705e-05, 'epoch': 13.72, 'num_input_tokens_seen': 32587776, 'train_runtime': 2476.6075, 'train_tokens_per_second': 13158.232}
{'loss': 115.6875, 'grad_norm': 20.25, 'learning_rate': 3.7e-05, 'epoch': 13.77, 'num_input_tokens_seen': 32718848, 'train_runtime': 2486.4448, 'train_tokens_per_second': 13158.888}
{'loss': 115.0938, 'grad_norm': 20.625, 'learning_rate': 3.6950000000000004e-05, 'epoch': 13.83, 'num_input_tokens_seen': 32849920, 'train_runtime': 2496.28, 'train_tokens_per_second': 13159.55}
{'loss': 115.0625, 'grad_norm': 20.5, 'learning_rate': 3.69e-05, 'epoch': 13.88, 'num_input_tokens_seen': 32980992, 'train_runtime': 2506.1197, 'train_tokens_per_second': 13160.182}
{'loss': 114.3125, 'grad_norm': 21.5, 'learning_rate': 3.685e-05, 'epoch': 13.94, 'num_input_tokens_seen': 33112064, 'train_runtime': 2515.9564, 'train_tokens_per_second': 13160.826}
{'loss': 114.8438, 'grad_norm': 19.875, 'learning_rate': 3.68e-05, 'epoch': 13.99, 'num_input_tokens_seen': 33243136, 'train_runtime': 2525.7943, 'train_tokens_per_second': 13161.458}
{'loss': 14.5, 'grad_norm': 3.140625, 'learning_rate': 3.675e-05, 'epoch': 14.0, 'num_input_tokens_seen': 33259520, 'train_runtime': 2527.0264, 'train_tokens_per_second': 13161.525}
{'loss': 115.2812, 'grad_norm': 22.5, 'learning_rate': 3.6700000000000004e-05, 'epoch': 14.06, 'num_input_tokens_seen': 33390592, 'train_runtime': 2536.8758, 'train_tokens_per_second': 13162.092}
